Freq(Mhz);Pol;X1;Y1;X2;Y2
38000;V;17.605033381;24.74419101;16.389468127;24.08430961
38000;H;16.389468127;24.08430961;16.214001221;24.60570252
23000;V;16.389468127;24.08430961;16.530845979;24.8519649
23000;H;16.389468127;24.08430961;17.19756113;25.5146266899999
23000;H;16.389468127;24.08430961;17.4195883619999;22.4519375699999
38000;V;14.862614799;23.52327127;16.041027217;23.6605888199999
38000;V;14.9920094259999;24.10138419;13.58498852;23.43395972
23000;H;14.909403772;23.73948484;13.58498852;23.43395972
38000;V;14.122964483;23.41832117;13.376786871;23.60226218
38000;H;15.612987321;23.05483481;16.041027217;23.6605888199999
38000;V;16.4203589549999;20.9874450600001;15.797914133;21.54625427
38000;H;13.8323388800001;24.07461435;13.376786871;23.60226218
38000;V;16.183977233;22.16157389;17.0216230359999;22.2929053400001
23000;H;16.183977233;22.16157389;15.258486521;22.12111469
38000;V;16.183977233;22.16157389;16.029028177;22.28621893
38000;H;16.183977233;22.16157389;15.608708577;22.41886707
38000;V;16.183977233;22.16157389;16.088738684;21.8818777900001
38000;V;16.183977233;22.16157389;17.048981154;22.3050350499999
23000;V;16.183977233;22.16157389;15.978978578;22.05766521
38000;V;16.42118418;23.20166948;16.041027217;23.6605888199999
23000;H;15.450441952;21.9448565;14.099204438;22.82120946
38000;H;21.4894487759999;23.09205943;21.599395413;23.13466664
38000;V;14.407740905;22.6699209500001;14.099204438;22.82120946
38000;V;14.655489739;23.70384632;13.817053997;23.1004819
23000;V;13.230474711;21.08054492;15.797914133;21.54625427
38000;V;13.837648731;21.55809161;14.099204438;22.82120946
38000;H;13.344684591;21.6782154700001;13.667853857;20.92539275
38000;V;17.158076949;23.97628554;16.041027217;23.6605888199999
38000;V;13.535458707;22.88876108;13.376786871;23.60226218
38000;V;14.099204438;22.82120946;15.630184121;24.22203432
38000;V;14.099204438;22.82120946;14.663047382;21.83549282
23000;V;10.031580447;23.93238472;14.099204438;22.82120946
23000;V;16.405553149;27.09083812;14.099204438;22.82120946
38000;V;14.099204438;22.82120946;13.662407468;22.71021477
38000;V;14.099204438;22.82120946;15.74392687;22.07175567
23000;H;14.099204438;22.82120946;14.5487726359999;25.59344456
38000;V;14.099204438;22.82120946;13.769868879;22.26364524
38000;H;14.099204438;22.82120946;14.085181268;21.8076151000001
38000;V;14.099204438;22.82120946;14.5931736;22.99168801
23000;H;14.099204438;22.82120946;16.262618104;21.4583361599999
23000;V;17.237602864;25.38777783;14.099204438;22.82120946
38000;H;16.786819198;21.44083924;16.423879984;21.42857684
23000;V;16.041027217;23.6605888199999;19.391489197;23.27459614
38000;V;16.041027217;23.6605888199999;16.067593545;22.82948989
38000;V;16.041027217;23.6605888199999;17.6020755790001;23.69046845
38000;V;16.041027217;23.6605888199999;17.785030283;23.91161187
38000;V;16.041027217;23.6605888199999;17.498024761;24.01077041
38000;V;13.58498852;23.43395972;13.376786871;23.60226218
38000;V;13.667853857;20.92539275;12.527660411;20.63941024
38000;V;13.667853857;20.92539275;14.193342527;21.16852735
23000;V;13.667853857;20.92539275;15.797914133;21.54625427
38000;V;11.0599490650001;19.08384384;12.12819042;18.91918565
38000;V;11.0599490650001;19.08384384;10.9140933909999;20.31780138
38000;V;11.0599490650001;19.08384384;11.624389069;21.43362851
38000;H;11.0599490650001;19.08384384;10.837870989;19.3642648
38000;H;17.210692482;21.45844123;16.7856748639999;21.68550713
23000;H;17.210692482;21.45844123;15.797914133;21.54625427
38000;H;17.210692482;21.45844123;16.855424881;21.4391661499999
38000;V;13.769868879;22.26364524;12.86758318;21.54666108
38000;V;13.769868879;22.26364524;15.3593318930001;22.29304879
38000;V;13.769868879;22.26364524;14.831159026;22.38298098
38000;V;15.12925917;20.48474335;14.037444473;20.5735080499999
38000;V;15.12925917;20.48474335;15.559828099;20.54995424
38000;V;15.12925917;20.48474335;15.797914133;21.54625427
38000;V;16.466770683;22.46557358;15.797914133;21.54625427
23000;V;14.5485345609999;20.79091562;14.462481898;19.79230311
38000;V;16.843461824;20.15558806;15.797914133;21.54625427
23000;V;16.1057908599999;19.85074819;13.680993895;18.52820849
38000;H;17.135992217;19.2201639;16.976549202;19.5197204699999
23000;H;12.0321696659999;18.15243935;13.680993895;18.52820849
38000;V;12.695874403;17.35948448;13.680993895;18.52820849
38000;V;12.695874403;17.35948448;12.3647600520001;15.3156857100001
23000;H;12.695874403;17.35948448;13.690385621;18.45829057
23000;H;13.436778208;14.9815160099999;17.980583385;13.6356483700001
23000;V;15.236183787;16.66000246;13.680993895;18.52820849
23000;H;15.236183787;16.66000246;15.584266171;16.8676444
38000;V;11.549930541;20.56437914;10.4564316069999;20.66502879
38000;V;16.961385208;20.78177198;17.438353916;20.29183591
23000;H;16.961385208;20.78177198;17.034833907;20.46600329
38000;V;16.961385208;20.78177198;16.782432697;20.55697013
23000;V;16.961385208;20.78177198;17.100086091;20.71055189
23000;H;15.525073062;13.7477216099999;17.980583385;13.6356483700001
38000;V;12.491989799;23.03358589;13.376786871;23.60226218
38000;V;17.993805608;21.0248737699999;17.73253581;20.5475522
38000;V;17.682994823;20.87248494;17.73253581;20.5475522
38000;V;17.878238156;21.22604875;17.73253581;20.5475522
38000;V;14.193342527;21.16852735;14.436518933;20.16018571
23000;H;10.97013703;18.0046290599999;10.1212798369999;17.14485812
38000;V;16.423879984;21.42857684;15.797914133;21.54625427
23000;V;16.423879984;21.42857684;12.350449773;20.71360757
23000;H;12.003729191;21.54154362;13.680993895;18.52820849
38000;H;12.1354451369999;23.43402286;13.376786871;23.60226218
23000;V;11.686342614;23.3011931499999;13.376786871;23.60226218
38000;V;11.686342614;23.3011931499999;10.967802668;23.53684326
23000;V;14.462481898;19.79230311;15.797914133;21.54625427
38000;V;13.817053997;23.1004819;13.376786871;23.60226218
38000;V;12.82990032;19.41441169;13.680993895;18.52820849
23000;V;11.764397575;14.9791770800001;13.680993895;18.52820849
38000;V;11.764397575;14.9791770800001;10.1921999069999;14.07102743
23000;V;12.442201044;12.9201816700001;11.764397575;14.9791770800001
38000;H;13.376786871;23.60226218;13.95930917;23.63594319
38000;H;13.376786871;23.60226218;12.998175115;23.3840684399999
23000;V;10.45407437;24.70792576;13.376786871;23.60226218
38000;V;11.455862122;22.74060016;13.376786871;23.60226218
23000;V;11.050472144;22.04838601;13.376786871;23.60226218
23000;V;10.263846385;21.87716082;13.376786871;23.60226218
23000;V;10.932769433;23.1380902;13.376786871;23.60226218
38000;V;15.797914133;21.54625427;16.919556113;22.39369478
38000;V;15.797914133;21.54625427;15.595070922;21.09524366
38000;V;15.797914133;21.54625427;15.4161816979999;20.2863129
38000;V;15.797914133;21.54625427;15.665970527;22.8039243599999
38000;V;15.797914133;21.54625427;15.853955342;20.78999231
23000;V;15.797914133;21.54625427;15.929215709;21.15883871
38000;H;15.797914133;21.54625427;16.748935531;22.3205684
23000;V;15.797914133;21.54625427;14.830631289;19.84115481
23000;H;15.797914133;21.54625427;15.954027916;20.3956699100001
38000;V;17.73253581;20.5475522;17.1805947059999;20.44589486
38000;V;17.73253581;20.5475522;18.1051078999999;20.39641424
23000;H;17.73253581;20.5475522;17.231780576;19.82008634
38000;V;17.73253581;20.5475522;18.072639209;20.5774019000001
38000;V;17.73253581;20.5475522;17.887428417;21.38882351
38000;H;17.73253581;20.5475522;17.639308589;20.63712263
38000;V;17.73253581;20.5475522;17.386995775;20.45797065
38000;H;17.73253581;20.5475522;18.041269695;21.3314452
23000;V;17.73253581;20.5475522;17.997896283;19.47247862
38000;V;15.588504419;19.1656026099999;15.4157304530001;19.38565789
38000;V;15.588504419;19.1656026099999;15.424097604;19.5086302200001
23000;V;15.588504419;19.1656026099999;13.680993895;18.52820849
38000;V;11.446025472;18.4297398100001;13.680993895;18.52820849
23000;H;16.535139537;19.58125784;13.680993895;18.52820849
38000;H;15.595070922;21.09524366;15.544507305;21.17084912
38000;V;16.629089284;20.66608531;17.999973163;20.13739517
38000;V;12.496962414;18.02803755;13.680993895;18.52820849
38000;H;13.040176422;19.01938432;13.680993895;18.52820849
38000;V;13.843874981;18.3079037500001;13.680993895;18.52820849
38000;V;17.999973163;20.13739517;17.514892424;20.33741877
38000;V;17.999973163;20.13739517;17.4420991399999;18.95029341
38000;V;12.948567509;18.44571721;13.680993895;18.52820849
38000;V;17.997896283;19.47247862;17.898638639;19.62337315
38000;V;17.997896283;19.47247862;18.019600646;20.13999263
38000;V;16.113903403;19.49814223;13.680993895;18.52820849
38000;V;15.208323847;15.94965115;14.018051865;15.2204104500001
38000;V;13.680993895;18.52820849;14.05428036;18.23634668
38000;V;13.680993895;18.52820849;14.887530289;18.79095898
23000;H;13.680993895;18.52820849;11.570992936;17.7823162
38000;V;13.680993895;18.52820849;11.797160605;19.4102566
23000;H;11.019629674;20.96095692;13.680993895;18.52820849
23000;V;10.4564316069999;20.66502879;13.680993895;18.52820849
38000;V;13.680993895;18.52820849;13.99500608;19.0916535200001
23000;V;10.613441808;18.61725113;13.680993895;18.52820849
38000;V;13.680993895;18.52820849;13.725389878;18.6312204699999
23000;H;10.1212798369999;17.14485812;13.680993895;18.52820849
23000;H;13.680993895;18.52820849;10.469731442;18.76232754
38000;V;13.680993895;18.52820849;12.365864523;17.3481910699999
38000;V;17.980583385;13.6356483700001;16.675975524;13.21781626
38000;V;17.980583385;13.6356483700001;17.180545444;13.4227211800001
38000;H;17.980583385;13.6356483700001;17.850400299;13.7483685999999
38000;V;17.535806797;12.16379694;17.980583385;13.6356483700001
23000;V;17.980583385;13.6356483700001;12.8101824019999;10.92797358
23000;V;13.1915571560001;11.27125563;17.980583385;13.6356483700001
38000;V;17.980583385;13.6356483700001;17.5559758219999;14.9957888100001
23000;V;17.980583385;13.6356483700001;14.486853123;11.6456572
38000;V;17.987967197;22.09787191;18.026089086;21.9872069399999
38000;V;17.987967197;22.09787191;17.918017409;21.7912808299999
38000;V;19.386482477;21.08262815;19.4759451;21.0575381
38000;V;18.040142759;22.23476287;18.157864388;22.24161723
38000;V;18.040142759;22.23476287;18.3929428589999;22.51485438
23000;H;18.040142759;22.23476287;17.793150676;22.29594299
38000;V;18.040142759;22.23476287;17.740790282;22.42697426
38000;V;18.040142759;22.23476287;17.969220099;21.74056223
38000;H;18.513964801;20.4576749;18.597551022;20.51228067
38000;V;21.383009904;22.18610934;21.604078654;22.38935182
38000;V;21.383009904;22.18610934;21.320528089;22.49248985
38000;V;21.383009904;22.18610934;20.846096994;22.38734256
38000;H;17.793150676;22.29594299;17.79541473;22.20612468
23000;H;18.769824854;26.65627578;17.4195883619999;22.4519375699999
38000;V;16.924460485;22.28386149;16.919556113;22.39369478
38000;V;17.595279611;22.6768886299999;15.608708577;22.41886707
38000;V;18.710812543;21.62499448;19.002189757;21.62948057
38000;V;17.93670904;22.29080986;18.3929428589999;22.51485438
38000;H;19.107783131;21.6823101;19.0388299679999;21.5807779400001
38000;H;18.823657483;21.65904446;18.903059294;21.66152432
38000;H;18.553499953;21.44145156;18.702111391;21.45248653
38000;V;19.985422802;20.5914497;19.8458815810001;20.742851
23000;V;18.693906623;21.06784598;18.663285913;20.9183150600001
38000;H;18.663285913;20.9183150600001;18.720919448;20.99146403
23000;H;18.52274491;21.07675551;18.633490365;21.11732943
23000;H;21.00597977;25.84871591;20.984379622;23.62384438
38000;V;24.451174566;19.82690816;24.576761975;20.33516299
23000;V;24.878850329;14.4890481499999;24.253273266;15.05362142
23000;V;23.746736496;16.03887378;22.211312666;16.0717096299999
38000;V;23.531284518;14.59094148;24.253273266;15.05362142
38000;V;19.871934107;16.6013856799999;22.211312666;16.0717096299999
23000;H;21.071430591;16.89830399;22.211312666;16.0717096299999
38000;V;21.492445571;16.93726013;22.211312666;16.0717096299999
23000;V;19.785651107;16.57269646;22.211312666;16.0717096299999
23000;V;20.484445934;17.02559834;22.211312666;16.0717096299999
38000;V;22.211312666;16.0717096299999;22.3810876420001;15.4778396699999
23000;V;22.211312666;16.0717096299999;21.540620863;17.32543585
38000;H;22.211312666;16.0717096299999;21.781547275;16.2771128799999
23000;H;22.211312666;16.0717096299999;22.7230390850001;15.18784198
38000;V;22.211312666;16.0717096299999;20.270614879;16.15529002
38000;V;22.340982439;21.64471027;22.270071307;21.79194365
38000;H;27.151724207;19.70670678;27.536092451;20.29047936
38000;H;21.709182491;20.6713745;21.691334513;20.79294245
38000;V;21.983209451;19.6983181499999;21.767643852;19.73191259
38000;V;10.932769433;23.1380902;12.151661238;21.97638225
38000;V;21.00597977;25.84871591;20.767033913;23.01534131
38000;V;24.234569126;22.78787897;24.8441803060001;23.61977489
38000;V;24.234569126;22.78787897;24.53132203;23.13959546
38000;V;17.258348663;24.07783922;17.498024761;24.01077041
38000;V;15.954027916;20.3956699100001;16.286935279;20.43700797
38000;H;15.954027916;20.3956699100001;16.2220594349999;20.36987025
23000;V;21.00597977;25.84871591;18.519638534;23.54370461
23000;H;20.728840022;12.5998985900001;20.861232642;12.14051651
38000;V;19.549764325;16.54709782;19.447632933;16.5536468
23000;V;23.41260661;14.7661777300001;24.253273266;15.05362142
38000;V;22.833365277;19.61183682;23.276929173;19.34940381
38000;V;22.833365277;19.61183682;23.169488103;19.67903906
38000;V;18.927893404;22.07225433;18.915015288;21.9801575
38000;V;11.171108861;17.06590418;11.570992936;17.7823162
38000;V;22.666516589;21.06097058;22.485835531;21.13934786
23000;H;21.00597977;25.84871591;20.546498291;23.46444481
38000;V;20.504249452;14.4907702200001;20.017942872;14.69782283
38000;V;20.504249452;14.4907702200001;21.486871182;14.08167747
38000;V;21.005395744;13.86699917;20.201081586;13.92116332
38000;H;24.900140473;14.8705954499999;24.648682544;14.99873909
38000;V;24.900140473;14.8705954499999;25.335019956;15.0183536100001
38000;V;25.328433555;14.11503997;25.822853269;14.07139748
38000;V;22.3810876420001;15.4778396699999;22.5391498369999;15.8257208
38000;V;14.887530289;18.79095898;15.698907719;18.89803491
23000;H;21.00597977;25.84871591;21.064315148;23.45663511
23000;H;21.00597977;25.84871591;21.005159035;23.46257386
38000;V;17.498024761;24.01077041;17.426641176;24.10544967
38000;V;19.654527101;26.38100222;16.850500307;24.13851279
23000;V;21.00597977;25.84871591;20.159892181;23.63015133
23000;H;21.00597977;25.84871591;19.702429636;23.38556543
23000;H;21.00597977;25.84871591;19.116354435;23.53169863
23000;H;21.00597977;25.84871591;21.711525439;23.93599462
38000;V;21.00597977;25.84871591;21.244608624;23.95328906
38000;H;21.00597977;25.84871591;21.346685274;25.31919041
23000;V;21.00597977;25.84871591;24.160772766;25.07020891
23000;H;21.00597977;25.84871591;23.7695927649999;24.86334009
38000;V;21.00597977;25.84871591;21.70186097;26.08248418
23000;V;22.128608361;24.67273638;21.00597977;25.84871591
38000;V;21.395827896;24.13304923;21.00597977;25.84871591
38000;H;21.00597977;25.84871591;21.443740282;25.6888134400001
38000;V;21.00597977;25.84871591;22.924406926;26.09353464
23000;V;21.00597977;25.84871591;21.728876428;23.84318081
38000;V;21.00597977;25.84871591;21.693177867;24.0507741799999
23000;H;21.514007666;24.73116185;21.00597977;25.84871591
23000;V;21.00597977;25.84871591;22.1607768;25.76412852
38000;V;21.00597977;25.84871591;22.312811018;26.03952813
38000;V;23.386061886;24.13687835;23.200556248;24.14699146
38000;H;24.17992796;25.49322889;23.792588547;25.52376085
38000;H;24.17992796;25.49322889;23.694757227;26.12432031
38000;V;24.17992796;25.49322889;22.371023886;25.5575519
23000;V;24.17992796;25.49322889;28.423806401;25.76766369
38000;V;24.17992796;25.49322889;21.8839811870001;25.88005591
38000;V;24.17992796;25.49322889;23.821762592;26.51044573
38000;V;24.17992796;25.49322889;22.923546273;25.33215365
23000;V;24.080849725;23.55008858;22.2023323989999;25.41072878
38000;V;22.128608361;24.67273638;22.61993337;24.59416452
38000;V;21.514007666;24.73116185;19.710354244;25.22910774
23000;H;21.514007666;24.73116185;18.857462524;25.26076186
23000;H;20.76622944;24.26097006;19.654527101;26.38100222
23000;V;23.001225774;26.90001804;23.1219871800001;25.70661412
38000;V;26.193059168;26.74774494;25.062678026;25.64667403
38000;V;26.193059168;26.74774494;28.345516773;25.3436702000001
38000;H;22.984310041;24.64278836;22.2023323989999;25.41072878
38000;H;26.193059168;26.74774494;26.377460335;25.70734741
38000;H;24.160772766;25.07020891;23.389832896;25.43731255
38000;V;24.160772766;25.07020891;24.510724748;24.8084580099999
23000;V;18.769824854;26.65627578;17.19756113;25.5146266899999
23000;H;18.769824854;26.65627578;16.530845979;24.8519649
38000;V;18.769824854;26.65627578;19.654527101;26.38100222
23000;V;18.769824854;26.65627578;13.90013534;27.64899945
23000;V;18.769824854;26.65627578;17.605033381;24.74419101
38000;H;18.769824854;26.65627578;17.887141945;26.96323959
23000;V;18.769824854;26.65627578;16.425405028;25.2064886
38000;H;19.74214068;26.26010584;19.654527101;26.38100222
38000;H;17.605033381;24.74419101;17.461714163;24.6357864400001
38000;V;21.70186097;26.08248418;21.622366382;26.29640522
23000;V;16.8755571100001;24.83553302;19.654527101;26.38100222
38000;V;17.404610045;24.7219476;19.654527101;26.38100222
38000;V;20.587215366;27.8512885199999;19.654527101;26.38100222
38000;V;19.654527101;26.38100222;21.819323885;26.9866174399999
38000;H;19.654527101;26.38100222;19.105875318;26.1864658
38000;V;19.654527101;26.38100222;19.993908019;26.77277789
23000;V;19.654527101;26.38100222;23.001624048;24.7165041
23000;V;21.553326383;28.09151911;19.654527101;26.38100222
23000;V;19.654527101;26.38100222;16.939771313;28.06961294
38000;H;19.43864896;26.74534608;19.654527101;26.38100222
38000;V;19.654527101;26.38100222;20.506830968;26.47489674
38000;V;18.679028938;27.20769832;19.654527101;26.38100222
23000;V;19.654527101;26.38100222;22.580677551;27.8177077499999
23000;H;19.654527101;26.38100222;17.806583379;24.32966552
23000;H;16.405553149;27.09083812;16.310291537;26.54105284
38000;V;10.932769433;23.1380902;11.050472144;22.04838601
38000;V;10.4564316069999;20.66502879;10.71030267;21.23544441
38000;H;10.4564316069999;20.66502879;10.819752589;19.5227444
23000;V;26.193059168;26.74774494;28.828253596;25.41524553
38000;V;23.213877795;24.29702863;22.690628819;23.96268218
38000;V;14.5487726359999;25.59344456;12.4862815489999;25.38121296
38000;V;20.859284313;27.1184566499999;20.506830968;26.47489674
38000;H;21.728876428;23.84318081;21.711525439;23.93599462
38000;V;22.499358216;25.91166984;22.1607768;25.76412852
38000;V;26.193059168;26.74774494;27.05680891;24.97651017
23000;H;26.193059168;26.74774494;24.95157317;25.24713292
38000;V;26.193059168;26.74774494;25.9580922449999;25.97439061
38000;V;26.193059168;26.74774494;23.81783322;27.84062522
23000;V;26.193059168;26.74774494;26.712901882;25.87583341
38000;V;26.193059168;26.74774494;25.907520745;28.12375978
23000;V;26.193059168;26.74774494;29.136267158;26.17781291
23000;V;26.193059168;26.74774494;24.705710047;29.8492495
38000;V;26.193059168;26.74774494;26.9862721760001;26.30971974
38000;H;26.193059168;26.74774494;26.569140898;26.54585668
38000;V;25.907520745;28.12375978;24.8245620030001;28.21306507
38000;V;26.939269506;28.23217032;25.907520745;28.12375978
38000;V;25.48429922;26.35928498;25.9580922449999;25.97439061
38000;V;21.8260370360001;27.2560658;22.580677551;27.8177077499999
38000;V;22.913596047;26.52815488;23.821762592;26.51044573
38000;V;13.90013534;27.64899945;15.64155987;29.1636451
38000;V;27.872043164;27.86284809;26.569140898;26.54585668
38000;H;26.783589163;27.14585092;26.569140898;26.54585668
23000;H;15.64155987;29.1636451;12.353433045;29.2144488
